EBRR_Program_Cohort_ID,Correctional_Facility_ID,EBRR_Programs_ID,Program_Cohort_Size_Max,Program_Cohort_Size_Min,Number_of_Cohorts,Program_Cohort_Num_Enrolled_Avg,Program_Cohort_Num_Attended_Avg,Program_Cohort_Num_Completed_Avg,Program_Cohort_Percent_Completion_Avg,Program_Cohort_Attendance_Rate_Avg,Program_Cohort_Hours_Avg,Num_Employee_Hours_Per_Cohort_Avg,Cost_Supply_Max_Per_Cohort _USD
1674,1,2,30,5,14,6,4,0,0,0.666666667,60,210,500
1675,1,3,30,5,12,26,21,13,0.62,0.807692308,120,420,500
1676,1,4,30,5,40,5,3,1,0.33,0.6,60,210,500
1677,1,5,30,5,12,15,11,1,0.09,0.733333333,300,1050,500
1678,1,6,30,5,44,11,2,0,0,0.181818182,240,840,500
1679,1,7,30,5,11,21,21,3,0.14,1,150,525,500
1680,1,8,30,5,47,12,10,7,0.7,0.833333333,100,350,500
1681,1,9,30,5,35,21,21,13,0.62,1,100,350,500
1682,1,10,30,5,35,20,9,0,0,0.45,210,735,500
1683,2,11,30,5,44,8,7,6,0.86,0.875,100,350,500
1684,2,12,30,5,15,6,5,4,0.8,0.833333333,100,350,500
1685,2,13,30,5,22,19,15,13,0.87,0.789473684,180,630,500
1686,2,14,30,5,49,30,21,19,0.9,0.7,270,945,500
1687,2,15,30,5,37,14,0,0,0,0,270,945,500
1688,2,16,30,5,14,14,14,5,0.36,1,100,350,500
1689,2,17,30,5,25,28,7,3,0.43,0.25,180,630,500
1690,2,18,30,5,50,9,8,6,0.75,0.888888889,180,630,500
1691,2,19,30,5,33,22,17,4,0.24,0.772727273,300,1050,500
1692,2,20,30,5,30,6,0,0,0,0,270,945,500
1693,2,21,30,5,40,25,16,8,0.5,0.64,180,630,500
1694,2,22,30,5,7,7,5,1,0.2,0.714285714,270,945,500
1695,2,23,30,5,34,20,10,7,0.7,0.5,180,630,500
1696,2,24,30,5,34,18,4,1,0.25,0.222222222,180,630,500
1697,3,25,30,5,37,19,10,0,0,0.526315789,240,840,500
1698,4,26,30,5,38,29,7,0,0,0.24137931,60,210,500
1699,5,27,30,5,10,9,7,7,1,0.777777778,60,210,500
1700,6,28,30,5,47,7,2,2,1,0.285714286,240,840,500
1701,6,29,30,5,17,26,4,3,0.75,0.153846154,150,525,500
1702,6,30,30,5,13,20,12,4,0.33,0.6,300,1050,500
1703,6,31,30,5,27,19,5,0,0,0.263157895,60,210,500
1704,6,32,30,5,7,28,14,3,0.21,0.5,210,735,500
1705,6,33,30,5,39,9,5,2,0.4,0.555555556,240,840,500
1706,6,34,30,5,39,10,5,0,0,0.5,210,735,500
1707,6,35,30,5,7,23,5,4,0.8,0.217391304,100,350,500
1708,6,36,30,5,41,30,10,5,0.5,0.333333333,60,210,500
1709,6,37,30,5,31,11,10,3,0.3,0.909090909,120,420,500
1710,6,38,30,5,30,28,8,2,0.25,0.285714286,180,630,500
1711,6,39,30,5,44,20,3,0,0,0.15,210,735,500
1712,6,40,30,5,35,23,16,3,0.19,0.695652174,180,630,500
1713,6,41,30,5,31,14,12,7,0.58,0.857142857,100,350,500
1714,6,42,30,5,8,11,7,6,0.86,0.636363636,270,945,500
1715,7,43,30,5,24,15,13,2,0.15,0.866666667,300,1050,500
1716,7,44,30,5,39,13,10,9,0.9,0.769230769,120,420,500
1717,7,45,30,5,32,12,9,5,0.56,0.75,300,1050,500
1718,7,46,30,5,10,13,0,0,0,0,60,210,500
1719,7,47,30,5,10,26,0,0,0,0,150,525,500
1720,7,48,30,5,30,28,4,1,0.25,0.142857143,180,630,500
1721,7,49,30,5,25,30,9,0,0,0.3,150,525,500
1722,7,50,30,5,19,7,7,0,0,1,180,630,500
1723,7,51,30,5,14,29,17,12,0.71,0.586206897,60,210,500
1724,7,52,30,5,6,19,2,1,0.5,0.105263158,60,210,500
1725,7,53,30,5,24,28,17,6,0.35,0.607142857,300,1050,500
1726,7,54,30,5,26,11,9,7,0.78,0.818181818,240,840,500
1727,7,55,30,5,38,24,14,11,0.79,0.583333333,150,525,500
1728,7,56,30,5,21,10,4,3,0.75,0.4,240,840,500
1729,7,57,30,5,26,10,0,0,0,0,270,945,500
1730,8,58,30,5,47,19,5,2,0.4,0.263157895,240,840,500
1731,8,59,30,5,5,13,2,1,0.5,0.153846154,100,350,500
1732,8,60,30,5,45,14,2,2,1,0.142857143,180,630,500
1733,8,61,30,5,40,19,10,7,0.7,0.526315789,60,210,500
1734,8,62,30,5,34,22,22,13,0.59,1,120,420,500
1735,8,63,30,5,37,7,7,2,0.29,1,180,630,500
1736,8,64,30,5,13,13,1,0,0,0.076923077,270,945,500
1737,8,65,30,5,31,26,14,11,0.79,0.538461538,270,945,500
1738,8,66,30,5,48,11,1,0,0,0.090909091,180,630,500
1739,9,67,30,5,18,17,1,0,0,0.058823529,100,350,500
1740,10,68,30,5,42,10,9,0,0,0.9,210,735,500
1741,10,69,30,5,15,8,4,4,1,0.5,120,420,500
1742,10,70,30,5,46,7,3,3,1,0.428571429,300,1050,500
1743,10,71,30,5,23,10,1,1,1,0.1,60,210,500
1744,10,72,30,5,27,19,9,6,0.67,0.473684211,180,630,500
1745,10,73,30,5,28,28,3,2,0.67,0.107142857,120,420,500
1746,10,74,30,5,6,21,17,5,0.29,0.80952381,100,350,500
1747,10,75,30,5,20,25,17,8,0.47,0.68,300,1050,500
1748,10,76,30,5,49,22,15,2,0.13,0.681818182,210,735,500
1749,10,77,30,5,31,16,14,5,0.36,0.875,120,420,500
1750,10,78,30,5,32,19,10,4,0.4,0.526315789,210,735,500
1751,10,79,30,5,35,19,14,13,0.93,0.736842105,150,525,500
1752,11,80,30,5,20,18,11,5,0.45,0.611111111,240,840,500
1753,11,81,30,5,33,29,5,0,0,0.172413793,150,525,500
1754,11,82,30,5,19,11,10,0,0,0.909090909,210,735,500
1755,11,83,30,5,35,7,3,0,0,0.428571429,300,1050,500
1756,11,84,30,5,6,11,7,6,0.86,0.636363636,120,420,500
1757,11,85,30,5,34,20,7,2,0.29,0.35,120,420,500
1758,11,86,30,5,35,17,3,3,1,0.176470588,270,945,500
1759,11,87,30,5,49,22,0,0,0,0,300,1050,500
1760,11,88,30,5,10,22,9,9,1,0.409090909,300,1050,500
1761,11,89,30,5,40,21,0,0,0,0,210,735,500
1762,11,90,30,5,14,24,10,2,0.2,0.416666667,60,210,500
1763,12,91,30,5,46,13,12,12,1,0.923076923,240,840,500
1764,12,92,30,5,48,13,7,4,0.57,0.538461538,270,945,500
1765,12,93,30,5,17,28,28,27,0.96,1,240,840,500
1766,12,94,30,5,41,6,0,0,0,0,180,630,500
1767,12,95,30,5,20,19,12,2,0.17,0.631578947,240,840,500
1768,12,96,30,5,30,14,5,1,0.2,0.357142857,210,735,500
1769,12,97,30,5,25,17,4,1,0.25,0.235294118,240,840,500
1770,12,98,30,5,26,9,1,0,0,0.111111111,240,840,500
1771,12,99,30,5,39,17,13,3,0.23,0.764705882,60,210,500
1772,12,100,30,5,20,29,26,11,0.42,0.896551724,240,840,500
1773,12,101,30,5,45,6,4,0,0,0.666666667,150,525,500
1774,12,102,30,5,47,19,8,3,0.38,0.421052632,270,945,500
1775,12,103,30,5,48,25,22,16,0.73,0.88,300,1050,500
1776,13,104,30,5,16,26,2,2,1,0.076923077,210,735,500
1777,13,105,30,5,28,12,12,12,1,1,180,630,500
1778,13,106,30,5,18,25,3,3,1,0.12,240,840,500
1779,13,107,30,5,5,9,9,6,0.67,1,100,350,500
1780,13,108,30,5,48,16,4,1,0.25,0.25,120,420,500
1781,13,109,30,5,9,23,20,8,0.4,0.869565217,210,735,500
1782,13,110,30,5,17,12,10,1,0.1,0.833333333,240,840,500
1783,13,111,30,5,26,16,9,7,0.78,0.5625,180,630,500
1784,13,112,30,5,16,9,7,4,0.57,0.777777778,210,735,500
1785,13,113,30,5,29,6,6,0,0,1,240,840,500
1786,13,114,30,5,37,16,15,0,0,0.9375,300,1050,500
1787,13,115,30,5,50,9,1,1,1,0.111111111,300,1050,500
1788,13,116,30,5,26,5,0,0,0,0,100,350,500
1789,13,117,30,5,33,21,19,5,0.26,0.904761905,270,945,500
1790,13,118,30,5,39,6,0,0,0,0,270,945,500
1791,13,119,30,5,18,16,6,2,0.33,0.375,60,210,500
1792,13,120,30,5,30,11,4,4,1,0.363636364,270,945,500
1793,14,121,30,5,20,25,1,1,1,0.04,100,350,500
1794,14,122,30,5,28,25,24,18,0.75,0.96,60,210,500
1795,14,123,30,5,5,5,4,1,0.25,0.8,100,350,500
1796,14,124,30,5,36,7,3,0,0,0.428571429,300,1050,500
1797,14,125,30,5,47,27,0,0,0,0,270,945,500
1798,14,126,30,5,7,8,5,5,1,0.625,150,525,500
1799,14,127,30,5,33,30,20,7,0.35,0.666666667,300,1050,500
1800,14,128,30,5,35,12,7,4,0.57,0.583333333,210,735,500
1801,14,129,30,5,39,18,0,0,0,0,180,630,500
1802,14,130,30,5,9,18,5,4,0.8,0.277777778,100,350,500
1803,14,131,30,5,15,5,3,0,0,0.6,120,420,500
1804,14,132,30,5,16,12,1,1,1,0.083333333,300,1050,500
1805,14,133,30,5,42,9,1,1,1,0.111111111,100,350,500
1806,14,134,30,5,28,22,1,0,0,0.045454545,240,840,500
1807,14,135,30,5,35,29,7,1,0.14,0.24137931,150,525,500
1808,15,136,30,5,6,26,13,3,0.23,0.5,270,945,500
1809,15,137,30,5,35,10,7,2,0.29,0.7,210,735,500
1810,15,138,30,5,41,20,19,5,0.26,0.95,60,210,500
1811,15,139,30,5,41,7,4,2,0.5,0.571428571,100,350,500
1812,15,140,30,5,29,9,5,0,0,0.555555556,210,735,500
1813,15,141,30,5,19,16,10,6,0.6,0.625,180,630,500
1814,15,142,30,5,20,14,5,4,0.8,0.357142857,180,630,500
1815,15,143,30,5,36,10,1,1,1,0.1,270,945,500
1816,15,144,30,5,15,24,17,9,0.53,0.708333333,240,840,500
1817,15,145,30,5,14,15,15,14,0.93,1,60,210,500
1818,15,146,30,5,18,8,6,3,0.5,0.75,150,525,500
1819,15,147,30,5,33,5,1,0,0,0.2,60,210,500
1820,15,148,30,5,32,7,1,1,1,0.142857143,100,350,500
1821,15,149,30,5,42,10,2,1,0.5,0.2,150,525,500
1822,15,150,30,5,6,12,12,10,0.83,1,120,420,500
1823,15,151,30,5,20,28,24,6,0.25,0.857142857,120,420,500
1824,15,152,30,5,44,18,12,12,1,0.666666667,180,630,500
1825,15,153,30,5,48,28,26,10,0.38,0.928571429,270,945,500
1826,15,154,30,5,20,24,21,15,0.71,0.875,270,945,500
1827,15,155,30,5,49,20,17,10,0.59,0.85,60,210,500
1828,15,156,30,5,14,14,2,2,1,0.142857143,270,945,500
1829,15,157,30,5,43,12,1,1,1,0.083333333,100,350,500
1830,15,158,30,5,42,7,5,3,0.6,0.714285714,150,525,500
1831,16,159,30,5,31,19,17,10,0.59,0.894736842,120,420,500
1832,16,160,30,5,40,26,6,2,0.33,0.230769231,180,630,500
1833,16,161,30,5,46,6,6,1,0.17,1,180,630,500
1834,16,162,30,5,7,17,10,4,0.4,0.588235294,180,630,500
1835,16,163,30,5,7,10,10,10,1,1,210,735,500
1836,17,164,30,5,18,19,9,7,0.78,0.473684211,100,350,500
1837,17,165,30,5,32,12,5,4,0.8,0.416666667,150,525,500
1838,17,166,30,5,42,30,16,3,0.19,0.533333333,180,630,500
1839,17,167,30,5,35,20,18,16,0.89,0.9,100,350,500
1840,17,168,30,5,9,19,15,8,0.53,0.789473684,60,210,500
1841,17,169,30,5,42,28,22,17,0.77,0.785714286,100,350,500
1842,17,170,30,5,16,30,0,0,0,0,100,350,500
1843,17,171,30,5,46,29,26,5,0.19,0.896551724,210,735,500
1844,18,172,30,5,46,17,10,7,0.7,0.588235294,210,735,500
1845,18,173,30,5,41,10,6,2,0.33,0.6,100,350,500
1846,18,174,30,5,9,20,14,9,0.64,0.7,300,1050,500
1847,18,175,30,5,24,22,0,0,0,0,60,210,500
1848,18,176,30,5,48,27,24,18,0.75,0.888888889,240,840,500
1849,18,177,30,5,6,21,17,11,0.65,0.80952381,240,840,500
1850,18,178,30,5,35,11,5,1,0.2,0.454545455,180,630,500
1851,18,179,30,5,35,17,3,3,1,0.176470588,120,420,500
1852,18,180,30,5,33,12,6,5,0.83,0.5,60,210,500
1853,18,181,30,5,19,22,5,0,0,0.227272727,60,210,500
1854,18,182,30,5,46,27,9,7,0.78,0.333333333,120,420,500
1855,18,183,30,5,48,5,5,5,1,1,300,1050,500
1856,18,184,30,5,33,12,0,0,0,0,270,945,500
1857,19,185,30,5,13,6,4,3,0.75,0.666666667,100,350,500
1858,20,186,30,5,7,23,10,7,0.7,0.434782609,270,945,500
1859,21,187,30,5,29,16,9,0,0,0.5625,60,210,500
1860,22,188,30,5,16,7,0,0,0,0,60,210,500
1861,22,189,30,5,7,30,9,4,0.44,0.3,120,420,500
1862,22,190,30,5,45,24,1,1,1,0.041666667,180,630,500
1863,22,191,30,5,19,12,8,7,0.88,0.666666667,60,210,500
1864,22,192,30,5,17,12,9,6,0.67,0.75,120,420,500
1865,22,193,30,5,18,9,0,0,0,0,240,840,500
1866,22,194,30,5,26,29,10,4,0.4,0.344827586,60,210,500
1867,22,195,30,5,19,10,2,1,0.5,0.2,180,630,500
1868,22,196,30,5,26,6,3,3,1,0.5,150,525,500
1869,23,197,30,5,20,27,4,3,0.75,0.148148148,150,525,500
1870,23,198,30,5,49,11,5,0,0,0.454545455,60,210,500
1871,23,199,30,5,24,20,19,15,0.79,0.95,210,735,500
1872,23,200,30,5,49,30,21,18,0.86,0.7,60,210,500
1873,23,201,30,5,16,20,19,0,0,0.95,100,350,500
1874,23,202,30,5,19,23,22,17,0.77,0.956521739,240,840,500
1875,23,203,30,5,22,20,14,14,1,0.7,180,630,500
1876,24,204,30,5,30,25,20,5,0.25,0.8,210,735,500
1877,24,205,30,5,20,13,2,1,0.5,0.153846154,180,630,500
1878,24,206,30,5,33,5,2,1,0.5,0.4,60,210,500
1879,25,207,30,5,11,23,16,8,0.5,0.695652174,100,350,500
1880,25,208,30,5,48,12,6,1,0.17,0.5,270,945,500
1881,26,209,30,5,24,16,13,9,0.69,0.8125,240,840,500
1882,26,210,30,5,32,17,5,0,0,0.294117647,180,630,500
1883,26,211,30,5,22,10,5,3,0.6,0.5,240,840,500
1884,26,212,30,5,39,17,15,3,0.2,0.882352941,60,210,500
1885,26,213,30,5,26,22,13,8,0.62,0.590909091,100,350,500
1886,26,214,30,5,23,28,21,8,0.38,0.75,150,525,500
1887,26,215,30,5,45,9,6,6,1,0.666666667,60,210,500
1888,27,216,30,5,26,21,1,0,0,0.047619048,210,735,500
1889,27,217,30,5,50,20,18,17,0.94,0.9,120,420,500
1890,27,218,30,5,10,6,3,1,0.33,0.5,100,350,500
1891,28,219,30,5,42,10,5,4,0.8,0.5,300,1050,500
1892,28,220,30,5,25,10,6,0,0,0.6,120,420,500
1893,28,221,30,5,17,24,9,0,0,0.375,300,1050,500
1894,28,222,30,5,43,7,7,0,0,1,270,945,500
1895,28,223,30,5,19,11,11,4,0.36,1,150,525,500
1896,28,224,30,5,41,19,11,4,0.36,0.578947368,180,630,500
1897,29,225,30,5,19,30,17,2,0.12,0.566666667,120,420,500
1898,29,226,30,5,7,9,5,1,0.2,0.555555556,150,525,500
1899,29,227,30,5,41,28,15,9,0.6,0.535714286,150,525,500
1900,29,228,30,5,27,15,4,2,0.5,0.266666667,60,210,500
1901,29,229,30,5,42,13,2,2,1,0.153846154,60,210,500
1902,29,230,30,5,25,14,3,3,1,0.214285714,150,525,500
1903,29,231,30,5,15,29,4,2,0.5,0.137931034,150,525,500
1904,29,232,30,5,37,10,7,4,0.57,0.7,180,630,500
1905,29,233,30,5,35,13,0,0,0,0,60,210,500
1906,30,234,30,5,41,28,1,0,0,0.035714286,60,210,500
1907,30,235,30,5,22,6,5,4,0.8,0.833333333,210,735,500
1908,30,236,30,5,5,25,23,15,0.65,0.92,150,525,500
1909,30,237,30,5,30,12,8,8,1,0.666666667,150,525,500
1910,30,238,30,5,26,16,2,1,0.5,0.125,120,420,500
1911,30,239,30,5,15,23,1,0,0,0.043478261,300,1050,500
1912,30,240,30,5,46,14,4,0,0,0.285714286,180,630,500
1913,30,241,30,5,50,23,16,1,0.06,0.695652174,300,1050,500
1914,30,242,30,5,50,9,2,2,1,0.222222222,120,420,500
1915,30,243,30,5,12,21,16,11,0.69,0.761904762,120,420,500
1916,30,244,30,5,42,26,24,20,0.83,0.923076923,100,350,500
1917,31,245,30,5,12,22,9,8,0.89,0.409090909,210,735,500
1918,32,246,30,5,36,5,3,2,0.67,0.6,120,420,500
1919,32,247,30,5,24,24,1,0,0,0.041666667,60,210,500
1920,33,248,30,5,25,17,2,0,0,0.117647059,100,350,500
1921,34,249,30,5,6,21,16,16,1,0.761904762,270,945,500
1922,35,250,30,5,21,30,0,0,0,0,270,945,500
1923,36,251,30,5,45,26,21,7,0.33,0.807692308,180,630,500
1924,37,252,30,5,18,8,7,7,1,0.875,210,735,500
1925,38,253,30,5,33,27,5,4,0.8,0.185185185,300,1050,500
1926,39,254,30,5,6,9,4,1,0.25,0.444444444,270,945,500
1927,40,255,30,5,23,12,1,1,1,0.083333333,150,525,500
1928,41,256,30,5,14,9,4,4,1,0.444444444,150,525,500
1929,42,257,30,5,7,8,7,1,0.14,0.875,270,945,500
1930,43,258,30,5,14,25,4,4,1,0.16,150,525,500
1931,44,259,30,5,48,10,4,2,0.5,0.4,270,945,500
1932,45,260,30,5,46,25,17,1,0.06,0.68,100,350,500
1933,46,261,30,5,6,22,16,3,0.19,0.727272727,270,945,500
1934,47,262,30,5,48,15,7,3,0.43,0.466666667,60,210,500
1935,47,263,30,5,12,28,8,5,0.63,0.285714286,210,735,500
1936,47,264,30,5,19,27,0,0,0,0,300,1050,500
1937,48,265,30,5,28,30,29,29,1,0.966666667,100,350,500
1938,49,266,30,5,19,11,5,2,0.4,0.454545455,210,735,500
1939,50,267,30,5,17,22,11,9,0.82,0.5,300,1050,500
1940,51,268,30,5,12,23,3,0,0,0.130434783,180,630,500
1941,52,269,30,5,31,25,5,5,1,0.2,240,840,500
1942,53,270,30,5,15,20,14,6,0.43,0.7,270,945,500
1943,54,271,30,5,14,21,2,2,1,0.095238095,300,1050,500
1944,54,272,30,5,44,27,17,3,0.18,0.62962963,120,420,500
1945,54,273,30,5,6,30,23,0,0,0.766666667,180,630,500
1946,54,274,30,5,32,24,22,21,0.95,0.916666667,150,525,500
1947,54,275,30,5,13,25,1,0,0,0.04,100,350,500
1948,54,276,30,5,16,23,20,10,0.5,0.869565217,60,210,500
1949,54,277,30,5,49,29,0,0,0,0,300,1050,500
1950,54,278,30,5,18,18,7,0,0,0.388888889,270,945,500
1951,54,279,30,5,8,23,10,2,0.2,0.434782609,120,420,500
1952,54,280,30,5,28,14,4,1,0.25,0.285714286,150,525,500
1953,55,281,30,5,32,30,25,22,0.88,0.833333333,100,350,500
1954,55,282,30,5,46,23,20,8,0.4,0.869565217,120,420,500
1955,55,283,30,5,18,13,11,9,0.82,0.846153846,210,735,500
1956,55,284,30,5,20,16,10,6,0.6,0.625,100,350,500
1957,55,285,30,5,22,14,0,0,0,0,270,945,500
1958,55,286,30,5,6,8,1,1,1,0.125,60,210,500
1959,55,287,30,5,21,28,6,6,1,0.214285714,210,735,500
1960,56,288,30,5,49,29,26,7,0.27,0.896551724,210,735,500
1961,56,289,30,5,26,18,15,1,0.07,0.833333333,100,350,500
1962,56,290,30,5,39,12,4,3,0.75,0.333333333,150,525,500
1963,56,291,30,5,43,11,7,4,0.57,0.636363636,150,525,500
1964,56,292,30,5,23,21,18,12,0.67,0.857142857,60,210,500
1965,56,293,30,5,28,16,12,2,0.17,0.75,270,945,500
1966,56,294,30,5,46,26,13,10,0.77,0.5,60,210,500
1967,56,295,30,5,29,20,13,12,0.92,0.65,150,525,500
1968,56,296,30,5,39,23,9,8,0.89,0.391304348,60,210,500
1969,56,297,30,5,36,17,4,3,0.75,0.235294118,180,630,500
1970,56,298,30,5,6,17,14,7,0.5,0.823529412,240,840,500
1971,56,299,30,5,23,23,15,11,0.73,0.652173913,180,630,500
1972,56,300,30,5,30,15,3,1,0.33,0.2,60,210,500
1973,45,260,30,5,23,7,1,1,1,0.142857143,270,945,500
1974,46,261,30,5,36,7,7,2,0.29,1,60,210,500
1975,47,262,30,5,30,26,22,19,0.86,0.846153846,300,1050,500
1976,47,263,30,5,41,9,6,2,0.33,0.666666667,180,630,500
1977,47,264,30,5,30,18,3,3,1,0.166666667,180,630,500
1978,48,265,30,5,20,25,13,10,0.77,0.52,150,525,500
1979,49,266,30,5,9,13,12,6,0.5,0.923076923,150,525,500
1980,50,267,30,5,24,24,24,4,0.17,1,300,1050,500
1981,51,268,30,5,31,9,8,0,0,0.888888889,270,945,500
1982,52,269,30,5,49,27,0,0,0,0,120,420,500
1983,53,270,30,5,32,18,12,8,0.67,0.666666667,240,840,500
1984,54,271,30,5,17,25,17,16,0.94,0.68,100,350,500
1985,54,272,30,5,25,8,4,1,0.25,0.5,150,525,500
1986,54,273,30,5,14,11,7,0,0,0.636363636,210,735,500
1987,54,274,30,5,48,25,22,8,0.36,0.88,240,840,500
1988,54,275,30,5,35,23,3,0,0,0.130434783,300,1050,500
1989,54,276,30,5,49,19,8,3,0.38,0.421052632,120,420,500
1990,54,277,30,5,50,30,15,12,0.8,0.5,300,1050,500
1991,54,278,30,5,39,25,15,10,0.67,0.6,180,630,500
1992,54,279,30,5,44,27,10,1,0.1,0.37037037,210,735,500
1993,54,280,30,5,31,29,18,11,0.61,0.620689655,210,735,500
1994,55,281,30,5,8,16,9,1,0.11,0.5625,240,840,500
1995,55,282,30,5,48,17,1,1,1,0.058823529,180,630,500
1996,55,283,30,5,14,28,2,1,0.5,0.071428571,120,420,500
1997,55,284,30,5,19,28,17,4,0.24,0.607142857,210,735,500
1998,55,285,30,5,39,13,13,3,0.23,1,210,735,500
1999,55,286,30,5,30,17,8,4,0.5,0.470588235,300,1050,500
2000,55,287,30,5,5,5,1,0,0,0.2,210,735,500
